business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
b5epWgPoVcXoMJdCCzFMUw,Café Zupas,1935 E Camelback Rd,Phoenix,AZ,85016,33.508736,-112.041489,3.5,339,1,"{'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'GoodForKids': 'True', 'BikeParking': 'True'}","Restaurants, American (New), Salad, Soup, Sandwiches","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}"
_MeGxn_23d51eOyk-0XuHg,Petes Fish & Chips,1111 E Buckeye Rd,Phoenix,AZ,85034,33.4364829,-112.0584658,3.0,25,1,"{'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsReservations': 'False', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'Alcohol': ""u'none'"", 'WiFi': ""'no'"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Fish & Chips, American (Traditional), Seafood, Restaurants",
e2DH7QQssuGqwLltAI5pEg,Humphrey's Kitchen & Koffee,"4742 N 24th St, Ste A-100",Phoenix,AZ,85016,33.5072313,-112.0307845,4.5,22,1,"{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""u'none'"", 'HasTV': 'True', 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Caters': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}""}","Delis, Restaurants, Sandwiches, Breakfast & Brunch","{'Monday': '7:30-14:30', 'Tuesday': '7:30-14:30', 'Wednesday': '7:30-14:30', 'Thursday': '7:30-14:30', 'Friday': '7:30-14:30'}"
bJeVUZ8vCVLGYGIaVbY4Xw,McDonald's,10230 N 32nd St,Phoenix,AZ,85028,33.5799409479,-112.013464038,1.5,56,1,"{'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'free'"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1'}","Restaurants, Fast Food, Food, Coffee & Tea, Burgers","{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-4:0', 'Saturday': '0:0-0:0', 'Sunday': '4:0-0:0'}"
PbTh7aX0_yyaXFOXAlhI4A,The Turf Public House,705 N 1st St,Phoenix,AZ,85004,33.4558709,-112.0722832,3.5,177,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'Caters': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True'}","Restaurants, Nightlife, Pubs, American (New), Bars, Irish","{'Monday': '10:0-2:0', 'Tuesday': '10:0-2:0', 'Wednesday': '10:0-2:0', 'Thursday': '10:0-2:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-2:0'}"
fRyHe8SUsZ3kNZbbn2P2GQ,Dolce Espresso Video Coffee Bar,1025 E Camelback Rd,Phoenix,AZ,85014,33.5092093,-112.0594876,3.5,20,0,"{'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True'}","Nightlife, Restaurants, Food, Coffee & Tea, Music Venues, Arts & Entertainment, Italian","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-0:0'}"
8R_oemw4rNjJL6sd40O_oQ,Over Easy,"4730 E Indian School Rd, Ste 123",Phoenix,AZ,85018,33.495514,-111.979848,3.5,670,1,"{'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Corkage': 'False', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'BYOBCorkage': ""'no'"", 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False'}","Sandwiches, Salad, Breakfast & Brunch, Restaurants","{'Monday': '6:30-14:0', 'Tuesday': '6:30-14:0', 'Wednesday': '6:30-14:0', 'Thursday': '6:30-14:0', 'Friday': '6:30-14:0', 'Saturday': '6:30-14:0', 'Sunday': '6:30-14:0'}"
cI7k9zqs_pl3byUDE4cpdA,Golden Phoenix Chinese Restaurant,6048 N 16th St,Phoenix,AZ,85016,33.5248308,-112.0480016,3.0,97,0,"{'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""u'no'"", 'Caters': 'True', 'Alcohol': ""'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False'}","Chinese, Restaurants","{'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:30'}"
RLz9j9QASwaPXFM0i3kSHQ,Jimmy's Hot Dogs,"4022 E Broadway Rd, Ste 101",Phoenix,AZ,85040,33.4078458,-111.9936686,4.0,92,1,"{'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1'}","Restaurants, Food, Hot Dogs","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
_E6j0AVb3lkLBLzvPHInXA,Smashburger,"21001 N Tatum Blvd, Ste 34-1140",Phoenix,AZ,85050,33.6759907223,-111.9708819669,3.0,131,1,"{'BikeParking': 'True', 'HasTV': 'False', 'WiFi': ""'no'"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'DriveThru': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","American (Traditional), Salad, Hot Dogs, Restaurants, Burgers, Sandwiches, Chicken Wings","{'Monday': '10:30-21:30', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-21:30'}"
ZZegUx6pEhjglihlOgyGiA,Authentic Ethio African,1740 E McDowell Rd,Phoenix,AZ,85006,33.4659491565,-112.0438096799,4.5,87,1,"{'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'NoiseLevel': ""'quiet'"", 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'Caters': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Restaurants, Gluten-Free, Ethnic Food, Vegetarian, Bakeries, Ethiopian, African, Food, Specialty Food","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}"
imZGzMSS6fB_h20zu35DBw,The Churchill,901 N 1st St,Phoenix,AZ,85004,33.457814,-112.072163,4.0,40,1,,"Restaurants, Event Planning & Services, Venues & Event Spaces","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-2:0', 'Friday': '10:0-2:0', 'Saturday': '8:0-2:0', 'Sunday': '8:0-20:0'}"
TM3UY0fCq0CQbuskoq0OWQ,Outback Steakhouse,"7000 E Mayo Blvd, Ste 24",Phoenix,AZ,85054,33.6562553802,-111.9316076825,3.0,128,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True'}","Seafood, Restaurants, Soup, Steakhouses","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:0'}"
wZm86tTEhbWv3hek3iprZw,Taquitos and Beer,7710 W Lower Buckeye Rd,Phoenix,AZ,85043,33.4235807,-112.2257752,2.5,14,0,"{'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'False', 'HasTV': 'False', 'Caters': 'False', 'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'BusinessAcceptsBitcoin': 'False'}","Mexican, Food, Bars, Beer, Wine & Spirits, Restaurants, Nightlife","{'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '10:0-21:0'}"
kWkW6vVePpBox_fKfGgPjQ,Pan Asia Sushi Chinese Fusion,"2485 E Baseline Rd, Ste 157",Phoenix,AZ,85042,33.3771138,-112.0278885,3.0,89,0,"{'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False'}","Sushi Bars, Chinese, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}"
E4JyAzB5_2quptwtemyhYA,Original Breakfast House,13623 N 32nd St,Phoenix,AZ,85032,33.6108041847,-112.0128359656,4.5,1403,1,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False', 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Restaurants, Seafood, Breakfast & Brunch, Cafes, Burgers","{'Monday': '6:30-14:0', 'Tuesday': '6:30-14:0', 'Wednesday': '6:30-14:0', 'Thursday': '6:30-14:0', 'Friday': '6:30-14:0', 'Saturday': '6:30-14:0', 'Sunday': '6:30-14:0'}"
l67K0a5x2q_01-l4708L4w,Denny's,1601 E Camelback Rd,Phoenix,AZ,85073,33.5090676,-112.047098,2.5,8,0,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'OutdoorSeating': 'False'}","Diners, American (Traditional), Restaurants",
HJFKqzhV4n4ZWepneOzFhQ,Draw 10 Bar & Grill,"5444 E Washington St, Ste A",Phoenix,AZ,85034,33.4461356,-111.9638818,4.0,81,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""'free'"", 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'False'}","Nightlife, Restaurants, Burgers, American (Traditional), Food, Beer, Wine & Spirits, Bakeries, Bars, Sports Bars","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '11:0-2:0'}"
FrXqoFcQqh0UYCvHQTfu-w,Fuji Buffet,1575 E Camelback Rd,Phoenix,AZ,85014,33.508282,-112.048136,2.5,25,0,"{'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'beer_and_wine'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False'}","Buffets, Restaurants",
O2SQOSkXLsWTSQtKmo7nGQ,El Portal Restaurant,117 W Grant St,Phoenix,AZ,85003,33.4410247,-112.0760512,3.5,13,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BYOBCorkage': ""'no'"", 'NoiseLevel': ""u'very_loud'"", 'GoodForKids': 'False'}","Restaurants, Mexican","{'Monday': '10:0-15:0', 'Tuesday': '10:0-15:0', 'Wednesday': '10:0-15:0', 'Thursday': '10:0-15:0', 'Friday': '10:0-15:0', 'Saturday': '10:0-15:0'}"
0go_co5nVtlbu4HgUyUIOQ,"Snooze, An A.M. Eatery","4901 E Ray Rd, Ste 120",Phoenix,AZ,85044,33.3193791,-111.9778294,4.0,240,1,"{'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'HasTV': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'False'}","Restaurants, Breakfast & Brunch, Coffee & Tea, Food, Sandwiches","{'Monday': '6:30-14:30', 'Tuesday': '6:30-14:30', 'Wednesday': '6:30-14:30', 'Thursday': '6:30-14:30', 'Friday': '6:30-14:30', 'Saturday': '6:30-14:30', 'Sunday': '6:30-14:30'}"
LdFkSl9OGzSi6LaIoYlVwQ,The Organic Glow,Central Ave,Phoenix,AZ,85013,33.510543,-112.073747,4.0,9,0,"{'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False'}","Shopping, Spray Tanning, Tanning, Makeup Artists, Hair Salons, Caribbean, Haitian, Hair Extensions, Cosmetics & Beauty Supply, Beauty & Spas, Restaurants",
RVA_8u3ryBecW0Q6Vk7n4w,AZ Metro Cafe,18444 N 25th Ave,Phoenix,AZ,85023,33.6537187,-112.1129637,5.0,3,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'""}","Cafes, American (Traditional), Restaurants, Breakfast & Brunch","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0'}"
sO2kZPPIlmp-c-APO7xCnw,High & Rye,"5310 E High St, Ste 100",Phoenix,AZ,85054,33.6765403,-111.9663621,3.5,95,1,"{'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsAttire': ""'casual'"", 'GoodForDancing': 'False', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForKids': 'True', 'CoatCheck': 'False', 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'HappyHour': 'True', 'DogsAllowed': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'Smoking': ""u'outdoor'""}","Restaurants, Food, Comfort Food, Nightlife, Beer, Wine & Spirits, Bars, Southern","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}"
